"","LeftMouse1_x","LeftMouse1_y","Time","Time_normalized","Time_normalized_seconds"
"430",0,2,150505812,6692400,6.6924
"431",0,1,150521412,6708000,6.708
"432",0,0,150537012,6723600,6.7236
"433",0,3,150552612,6739200,6.7392
"434",0,1,150568212,6754800,6.7548
"435",0,0,150583812,6770400,6.7704
"436",0,0,150599412,6786000,6.786
"437",0,3,150615012,6801600,6.8016
"438",0,1,150630612,6817200,6.8172
"439",0,0,150646212,6832800,6.8328
"440",1,0,150661812,6848400,6.8484
"441",0,2,150677412,6864000,6.864
"442",0,1,150693012,6879600,6.8796
"443",0,0,150708612,6895200,6.8952
"444",0,0,150724212,6910800,6.9108
"445",0,3,150739812,6926400,6.9264
"446",0,0,150755412,6942000,6.942
"447",0,1,150771012,6957600,6.9576
"448",0,0,150786612,6973200,6.9732
"449",0,3,150802212,6988800,6.9888
"450",0,1,150817812,7004400,7.0044
"451",0,0,150833412,7020000,7.02
"452",0,0,150849012,7035600,7.0356
"453",0,3,150864612,7051200,7.0512
"454",0,0,150880212,7066800,7.0668
"455",0,0,150895812,7082400,7.0824
"456",0,2,150911412,7098000,7.098
"457",0,1,150927012,7113600,7.1136
"458",0,0,150942612,7129200,7.1292
"459",0,0,150958212,7144800,7.1448
"460",0,4,150973812,7160400,7.1604
"461",0,0,150989412,7176000,7.176
"462",0,0,151005012,7191600,7.1916
"463",0,0,151020612,7207200,7.2072
"464",0,2,151036212,7222800,7.2228
"465",0,1,151051812,7238400,7.2384
"466",0,0,151067412,7254000,7.254
"467",0,1,151083012,7269600,7.2696
"468",0,0,151098612,7285200,7.2852
"469",0,3,151114212,7300800,7.3008
"470",0,1,151129812,7316400,7.3164
"471",0,0,151145412,7332000,7.332
"472",0,3,151161012,7347600,7.3476
"473",0,0,151176612,7363200,7.3632
"474",0,1,151192212,7378800,7.3788
"475",0,0,151207812,7394400,7.3944
"476",0,2,151223412,7410000,7.41
"477",0,0,151239012,7425600,7.4256
"478",0,0,151254612,7441200,7.4412
"479",0,3,151270212,7456800,7.4568
"480",0,1,151285812,7472400,7.4724
"481",0,0,151301412,7488000,7.488
"482",0,0,151317012,7503600,7.5036
"483",1,0,151332612,7519200,7.5192
"484",0,0,151348212,7534800,7.5348
"485",0,0,151363812,7550400,7.5504
"486",0,0,151379412,7566000,7.566
"487",0,3,151395012,7581600,7.5816
"488",0,2,151410612,7597200,7.5972
"489",0,0,151426212,7612800,7.6128
"490",0,2,151441812,7628400,7.6284
"491",0,1,151457412,7644000,7.644
"492",0,0,151473012,7659600,7.6596
"493",0,0,151488612,7675200,7.6752
"494",0,0,151504212,7690800,7.6908
"495",0,3,151519812,7706400,7.7064
"496",0,1,151535412,7722000,7.722
"497",0,3,151551012,7737600,7.7376
"498",0,0,151566612,7753200,7.7532
"499",0,1,151582212,7768800,7.7688
"500",0,0,151597812,7784400,7.7844
"501",0,2,151613412,7800000,7.8
"502",0,0,151629012,7815600,7.8156
"503",0,1,151644612,7831200,7.8312
"504",0,0,151660212,7846800,7.8468
"505",1,3,151675812,7862400,7.8624
"506",0,0,151691412,7878000,7.878
"507",0,1,151707012,7893600,7.8936
"508",0,0,151722612,7909200,7.9092
"509",0,0,151738212,7924800,7.9248
"510",0,2,151753812,7940400,7.9404
"511",0,1,151769412,7956000,7.956
"512",0,0,151785012,7971600,7.9716
"513",0,2,151800612,7987200,7.9872
"514",0,1,151816212,8002800,8.0028
"515",0,0,151831812,8018400,8.0184
"516",0,0,151847412,8034000,8.034
"517",0,0,151863012,8049600,8.0496
"518",0,2,151878612,8065200,8.0652
"519",0,0,151894212,8080800,8.0808
"520",0,1,151909812,8096400,8.0964
"521",0,3,151925412,8112000,8.112
"522",1,1,151941012,8127600,8.1276
"523",0,0,151956612,8143200,8.1432
"524",0,2,151972212,8158800,8.1588
"525",0,0,151987812,8174400,8.1744
"526",0,0,152003412,8190000,8.19
"527",0,0,152019012,8205600,8.2056
"528",0,0,152034612,8221200,8.2212
"529",0,1,152050212,8236800,8.2368
"530",0,0,152065812,8252400,8.2524
"531",0,2,152081412,8268000,8.268
"532",0,1,152097012,8283600,8.2836
"533",0,0,152112612,8299200,8.2992
"534",0,0,152128212,8314800,8.3148
"535",0,2,152143812,8330400,8.3304
"536",0,0,152159412,8346000,8.346
"537",0,0,152175012,8361600,8.3616
"538",0,0,152190612,8377200,8.3772
"539",0,3,152206212,8392800,8.3928
"540",0,0,152221812,8408400,8.4084
"541",0,1,152237412,8424000,8.424
"542",0,0,152253012,8439600,8.4396
"543",0,2,152268612,8455200,8.4552
"544",0,0,152284212,8470800,8.4708
"545",0,0,152299812,8486400,8.4864
"546",0,0,152315412,8502000,8.502
"547",0,3,152331012,8517600,8.5176
"548",0,1,152346612,8533200,8.5332
"549",0,0,152362212,8548800,8.5488
"550",0,2,152377812,8564400,8.5644
"551",0,0,152393412,8580000,8.58
"552",0,0,152409012,8595600,8.5956
"553",0,0,152424612,8611200,8.6112
"554",0,3,152440212,8626800,8.6268
"555",0,1,152455812,8642400,8.6424
"556",0,0,152471412,8658000,8.658
"557",0,0,152487012,8673600,8.6736
"558",0,2,152502612,8689200,8.6892
"559",1,1,152518212,8704800,8.7048
"560",0,2,152533812,8720400,8.7204
"561",0,0,152549412,8736000,8.736
"562",0,1,152565012,8751600,8.7516
"563",0,0,152580612,8767200,8.7672
"564",0,0,152596212,8782800,8.7828
"565",0,0,152611812,8798400,8.7984
"566",0,3,152627412,8814000,8.814
"567",0,1,152643012,8829600,8.8296
"568",0,0,152658612,8845200,8.8452
"569",0,2,152674212,8860800,8.8608
"570",0,1,152689812,8876400,8.8764
"571",0,0,152705412,8892000,8.892
"572",0,0,152721012,8907600,8.9076
"573",0,2,152736612,8923200,8.9232
"574",0,1,152752212,8938800,8.9388
"575",0,0,152767812,8954400,8.9544
"576",0,2,152783412,8970000,8.97
"577",0,1,152799012,8985600,8.9856
"578",0,0,152814612,9001200,9.0012
"579",0,0,152830212,9016800,9.0168
"580",0,1,152845812,9032400,9.0324
"581",0,2,152861412,9048000,9.048
"582",0,1,152877012,9063600,9.0636
"583",0,0,152892612,9079200,9.0792
"584",0,0,152908212,9094800,9.0948
"585",0,2,152923812,9110400,9.1104
"586",0,1,152939412,9126000,9.126
"587",0,0,152955012,9141600,9.1416
"588",0,2,152970612,9157200,9.1572
"589",0,0,152986212,9172800,9.1728
"590",0,0,153001812,9188400,9.1884
"591",0,0,153017412,9204000,9.204
"592",0,4,153033012,9219600,9.2196
"593",0,0,153048612,9235200,9.2352
"594",0,0,153064212,9250800,9.2508
"595",0,3,153079812,9266400,9.2664
"596",0,0,153095412,9282000,9.282
"597",1,1,153111012,9297600,9.2976
"598",0,0,153126612,9313200,9.3132
"599",0,3,153142212,9328800,9.3288
"600",0,0,153157812,9344400,9.3444
"601",0,1,153173412,9360000,9.36
"602",0,0,153189012,9375600,9.3756
"603",0,0,153204612,9391200,9.3912
"604",0,4,153220212,9406800,9.4068
"605",0,0,153235812,9422400,9.4224
"606",0,0,153251412,9438000,9.438
"607",0,4,153267012,9453600,9.4536
"608",0,0,153282612,9469200,9.4692
"609",0,0,153298212,9484800,9.4848
"610",0,1,153313812,9500400,9.5004
"611",0,2,153329412,9516000,9.516
"612",0,1,153345012,9531600,9.5316
"613",0,0,153360612,9547200,9.5472
"614",0,2,153376212,9562800,9.5628
"615",0,0,153391812,9578400,9.5784
"616",0,0,153407412,9594000,9.594
"617",0,0,153423012,9609600,9.6096
"618",0,0,153438612,9625200,9.6252
"619",0,1,153454212,9640800,9.6408
"620",0,0,153469812,9656400,9.6564
"621",0,0,153485412,9672000,9.672
"622",0,0,153501012,9687600,9.6876
"623",0,2,153516612,9703200,9.7032
"624",1,1,153532212,9718800,9.7188
"625",0,0,153547812,9734400,9.7344
"626",0,0,153563412,9750000,9.75
"627",0,3,153579012,9765600,9.7656
"628",0,1,153594612,9781200,9.7812
"629",0,0,153610212,9796800,9.7968
"630",0,3,153625812,9812400,9.8124
"631",0,1,153641412,9828000,9.828
"632",0,0,153657012,9843600,9.8436
"633",0,0,153672612,9859200,9.8592
"634",0,2,153688212,9874800,9.8748
"635",0,1,153703812,9890400,9.8904
"636",0,0,153719412,9906000,9.906
"637",0,2,153735012,9921600,9.9216
"638",0,0,153750612,9937200,9.9372
"639",0,1,153766212,9952800,9.9528
"640",0,0,153781812,9968400,9.9684
"641",0,2,153797412,9984000,9.984
"642",0,1,153813012,9999600,9.9996
"643",0,0,153828612,10015200,10.0152
"644",0,0,153844212,10030800,10.0308
"645",0,2,153859812,10046400,10.0464
"646",0,1,153875412,10062000,10.062
"647",0,0,153891012,10077600,10.0776
"648",0,1,153906612,10093200,10.0932
"649",0,1,153922212,10108800,10.1088
"650",0,2,153937812,10124400,10.1244
"651",0,0,153953412,10140000,10.14
"652",0,1,153969012,10155600,10.1556
"653",0,0,153984612,10171200,10.1712
"654",0,2,154000212,10186800,10.1868
"655",0,0,154015812,10202400,10.2024
"656",0,3,154031412,10218000,10.218
"657",0,1,154047012,10233600,10.2336
"658",0,0,154062612,10249200,10.2492
"659",0,0,154078212,10264800,10.2648
"660",0,0,154093812,10280400,10.2804
"661",0,4,154109412,10296000,10.296
"662",0,1,154125012,10311600,10.3116
"663",0,0,154140612,10327200,10.3272
"664",0,3,154156212,10342800,10.3428
"665",1,1,154171812,10358400,10.3584
