"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"240",0,0,152006532,3728400,3.7284
"241",0,0,152022132,3744000,3.744
"242",0,0,152037732,3759600,3.7596
"243",0,0,152053332,3775200,3.7752
"244",0,0,152068932,3790800,3.7908
"245",0,0,152084532,3806400,3.8064
"246",0,0,152100132,3822000,3.822
"247",0,0,152115732,3837600,3.8376
"248",0,0,152131332,3853200,3.8532
"249",0,0,152146932,3868800,3.8688
"250",0,0,152162532,3884400,3.8844
"251",0,0,152178132,3900000,3.9
"252",0,0,152193732,3915600,3.9156
"253",0,0,152209332,3931200,3.9312
"254",0,0,152224932,3946800,3.9468
"255",0,0,152240532,3962400,3.9624
"256",0,0,152256132,3978000,3.978
"257",0,0,152271732,3993600,3.9936
"258",0,0,152287332,4009200,4.0092
"259",0,0,152302932,4024800,4.0248
"260",0,0,152318532,4040400,4.0404
"261",0,0,152334132,4056000,4.056
"262",0,0,152349732,4071600,4.0716
"263",0,0,152365332,4087200,4.0872
"264",0,0,152380932,4102800,4.1028
"265",0,0,152396532,4118400,4.1184
"266",0,0,152412132,4134000,4.134
"267",0,0,152427732,4149600,4.1496
"268",0,0,152443332,4165200,4.1652
"269",0,0,152458932,4180800,4.1808
"270",0,0,152474532,4196400,4.1964
"271",0,0,152490132,4212000,4.212
"272",0,0,152505732,4227600,4.2276
"273",0,0,152521332,4243200,4.2432
"274",0,0,152536932,4258800,4.2588
"275",0,0,152552532,4274400,4.2744
"276",0,0,152568132,4290000,4.29
"277",0,0,152583732,4305600,4.3056
"278",0,0,152599332,4321200,4.3212
"279",0,0,152614932,4336800,4.3368
"280",0,0,152630532,4352400,4.3524
"281",0,0,152646132,4368000,4.368
"282",0,0,152661732,4383600,4.3836
"283",0,0,152677332,4399200,4.3992
"284",0,0,152692932,4414800,4.4148
"285",0,0,152708532,4430400,4.4304
"286",0,0,152724132,4446000,4.446
"287",0,0,152739732,4461600,4.4616
"288",0,0,152755332,4477200,4.4772
"289",0,0,152770932,4492800,4.4928
"290",0,0,152786532,4508400,4.5084
"291",0,0,152802132,4524000,4.524
"292",0,0,152817732,4539600,4.5396
"293",0,0,152833332,4555200,4.5552
"294",0,0,152848932,4570800,4.5708
"295",0,0,152864532,4586400,4.5864
"296",0,0,152880132,4602000,4.602
"297",0,0,152895732,4617600,4.6176
"298",0,0,152911332,4633200,4.6332
"299",0,0,152926932,4648800,4.6488
"300",0,0,152942532,4664400,4.6644
"301",0,0,152958132,4680000,4.68
"302",0,0,152973732,4695600,4.6956
"303",0,0,152989332,4711200,4.7112
"304",0,0,153004932,4726800,4.7268
"305",0,0,153020532,4742400,4.7424
"306",0,0,153036132,4758000,4.758
"307",0,0,153051732,4773600,4.7736
"308",0,0,153067332,4789200,4.7892
"309",0,0,153082932,4804800,4.8048
"310",0,0,153098532,4820400,4.8204
"311",0,0,153114132,4836000,4.836
"312",0,0,153129732,4851600,4.8516
"313",0,0,153145332,4867200,4.8672
"314",0,0,153160932,4882800,4.8828
"315",0,0,153176532,4898400,4.8984
"316",0,0,153192132,4914000,4.914
"317",0,0,153207732,4929600,4.9296
"318",0,0,153223332,4945200,4.9452
"319",0,0,153238932,4960800,4.9608
"320",0,0,153254532,4976400,4.9764
"321",0,0,153270132,4992000,4.992
"322",0,0,153285732,5007600,5.0076
"323",0,0,153301332,5023200,5.0232
"324",0,0,153316932,5038800,5.0388
"325",0,0,153332532,5054400,5.0544
"326",0,0,153348132,5070000,5.07
"327",0,0,153363732,5085600,5.0856
"328",0,0,153379332,5101200,5.1012
"329",0,0,153394932,5116800,5.1168
"330",0,0,153410532,5132400,5.1324
"331",0,0,153426132,5148000,5.148
"332",0,0,153441732,5163600,5.1636
"333",0,0,153457332,5179200,5.1792
"334",0,0,153472932,5194800,5.1948
"335",0,0,153488532,5210400,5.2104
"336",0,0,153504132,5226000,5.226
"337",0,0,153519732,5241600,5.2416
"338",0,0,153535332,5257200,5.2572
"339",0,0,153550932,5272800,5.2728
"340",0,0,153566532,5288400,5.2884
"341",0,0,153582132,5304000,5.304
"342",0,0,153597732,5319600,5.3196
"343",0,0,153613332,5335200,5.3352
"344",0,0,153628932,5350800,5.3508
"345",0,0,153644532,5366400,5.3664
"346",0,0,153660132,5382000,5.382
"347",0,0,153675732,5397600,5.3976
"348",0,0,153691332,5413200,5.4132
"349",0,0,153706932,5428800,5.4288
"350",0,0,153722532,5444400,5.4444
